state	county	name	farms	facres	farmequi	horses	mules	tractors
47	1370	PAMLICO	887	75691	163440	527	966	27
47	1390	PASQUOTANK	1170	83003	268849	1017	1534	41
47	1410	PENDER	1984	138594	233490	343	1689	72
47	1430	PERQUIMANS	1222	91083	216908	692	1789	40
47	1450	PERSON	2996	195082	292143	1274	2785	73
47	1470	PITT	6766	282353	1173327	1142	7841	175
47	1490	POLK	1229	89094	125607	171	1210	22
47	1510	RANDOLPH	3977	378334	692223	1682	3866	397
47	1530	RICHMOND	1811	164319	249367	238	2477	100
47	1550	ROBESON	7666	340920	923746	644	10139	71
47	1570	ROCKINGHAM	4191	303596	622010	1113	4257	193
47	1590	ROWAN	3241	250325	930830	1892	3316	572
47	1610	RUTHERFORD	3791	237093	463273	555	4106	111
47	1630	SAMPSON	6102	375493	757418	801	6852	109
47	1650	SCOTLAND	1896	105963	204735	161	3127	39
47	1670	STANLY	2404	189076	535954	856	3350	312
47	1690	STOKES	3820	240229	560662	909	3603	149
47	1710	SURRY	4324	263762	608596	1142	3732	89
47	1730	SWAIN	1174	93490	88285	530	495	10
47	1750	TRANSYLVANIA	730	62858	117972	333	242	32
47	1770	TYRRELL	540	37873	79764	246	686	12
47	1790	UNION	5442	317795	750142	1348	7008	467
47	1810	VANCE	2388	138013	398231	1001	2451	37
47	1830	WAKE	6475	383744	1076368	1399	7470	182
47	1850	WARREN	2889	176912	372300	1404	2984	52
47	1870	WASHINGTON	1091	67557	162034	357	1388	41
47	1890	WATAUGA	2375	163136	298806	1629	298	25
47	1910	WAYNE	4907	256654	731677	992	6610	105
47	1930	WILKES	5125	365790	607265	1518	2369	115
47	1950	WILSON	4734	181233	703135	378	6386	86
47	1970	YADKIN	2788	179804	532547	912	2454	117
47	1990	YANCEY	2039	126158	121717	917	890	9
48	0	SOUTH CAROLINA	157931	10393113	21424986	30497	188895	3462
48	10	ABBEVILLE	3403	212313	333928	427	3923	68
48	30	AIKEN	3674	332479	661121	808	5003	55
48	50	ALLENDALE	1019	122870	173874	218	1818	20
48	70	ANDERSON	8200	373489	1084711	781	9996	239
48	90	BAMBERG	1992	144161	246885	432	2885	18
48	110	BARNWELL	2375	198434	345103	391	3684	29
48	130	BEAUFORT	2012	125849	331209	1819	944	63
48	150	BERKELEY	2183	199834	244774	836	1782	30
48	170	CALHOUN	2466	148591	387144	667	2957	67
48	190	CHARLESTON	1957	155946	494253	1091	1720	82
48	210	CHEROKEE	3258	192235	413072	405	4300	80
48	230	CHESTER	3047	239991	352586	482	3794	91
48	250	CHESTERFIELD	3555	289438	403438	551	5251	89
48	270	CLARENDON	4256	194867	392153	830	3978	20
48	290	COLLETON	3092	317243	261497	1017	3110	28
48	310	DARLINGTON	3535	240182	466090	924	4573	83
48	330	DILLON	3066	155257	364989	342	4019	56
48	350	DORCHESTER	1862	149339	166795	479	1806	23
48	370	EDGEFIELD	2724	191336	379883	561	2945	61
48	390	FAIRFIELD	2276	207318	227903	411	2670	30
48	410	FLORENCE	5642	316898	717599	1109	6449	54
48	430	GEORGETOWN	1045	130621	88671	243	887	18
48	450	GREENVILLE	7079	338217	1141167	981	7745	173
48	470	GREENWOOD	3084	225299	408881	587	3497	79
48	490	HAMPTON	1403	164927	280848	446	1960	31
48	510	HORRY	5283	314261	640292	533	5716	31
48	530	JASPER	940	77859	138741	410	1009	15
48	550	KERSHAW	3067	257901	348961	524	3924	54
48	570	LANCASTER	2778	196020	315704	444	3793	78
48	590	LAURENS	4460	314408	648368	557	6045	142
48	610	LEE	2688	176591	414918	600	3899	48
48	630	LEXINGTON	3295	253311	668588	571	4020	104
48	650	MCCORMICK	1813	147481	198841	295	2105	56
48	670	MARION	2565	121559	367004	409	2669	34
48	690	MARLBORO	3410	186917	394865	474	4825	89
48	710	NEWBERRY	3334	260870	477004	351	4251	146
48	730	OCONEE	4438	249472	505198	770	4556	64
48	750	ORANGEBURG	7329	422108	1143498	1974	9136	147
48	770	PICKENS	3696	219734	489928	576	4262	86
48	790	RICHLAND	2787	191430	440526	646	2996	116
48	810	SALUDA	2987	214649	462931	546	3669	162
48	830	SPARTANBURG	8556	404957	1548474	988	10961	205
48	850	SUMTER	3937	220113	456037	1024	4775	53
48	870	UNION	2538	188148	306232	255	3101	42
48	890	WILLIAMSBURG	4657	276111	385657	902	4790	22
48	910	YORK	5168	332079	704645	810	6697	181
49	0	TEXAS	495489	124707130	182186809	762042	1040106	37348
49	10	ANDERSON	4422	360329	770260	3074	6787	12
49	30	ANDREWS	75	748881	39925	370	130	6
49	50	ANGELINA	2632	175383	403862	1658	2891	10
49	70	ARANSAS	143	100485	106506	279	298	52
49	90	ARCHER	692	504906	498627	2701	1385	129
49	110	ARMSTRONG	472	743357	1057341	2987	832	359
49	130	ATASCOSA	1816	582615	609166	3919	5423	85
49	150	AUSTIN	3112	349119	1111145	5230	6460	129
49	170	BAILEY	758	396623	584827	2604	1960	217
49	190	BANDERA	678	505821	313937	2181	875	77
49	210	BASTROP	3207	381836	629957	2993	7509	38
49	230	BAYLOR	867	411568	579588	2764	2638	122
49	250	BEE	1731	332961	731539	3512	5095	143
49	270	BELL	5430	613136	2047212	5494	14439	391
49	290	BEXAR	3467	554209	1724037	4135	8483	482
49	310	BLANCO	708	464564	264970	2413	1214	42
49	330	BORDEN	292	458014	120455	1671	804	28
49	350	BOSQUE	2229	544335	836562	5421	5583	221
49	370	BOWIE	5451	344550	893836	3669	8527	57
49	390	BRAZORIA	2163	452027	764513	5921	3947	299
49	410	BRAZOS	2493	267897	694667	2873	5505	45
49	430	BREWSTER	287	3580524	160317	4887	673	3
49	450	BRISCOE	679	388819	661153	2634	1828	192
49	470	BROOKS	513	557850	160391	1745	1677	28
49	490	BROWN	2158	512449	869828	5420	3255	174
49	510	BURLESON	3185	308413	636574	2729	6418	50
49	530	BURNET	1548	592253	651916	4274	3091	69
49	550	CALDWELL	3149	273426	941746	2183	9094	92
49	570	CALHOUN	574	134197	479755	791	1869	167
49	590	CALLAHAN	1451	468238	550914	3432	2601	80
49	610	CAMERON	2936	134006	2173910	2191	5066	894
49	630	CAMP	1538	93471	226052	1056	2173	3
49	650	CARSON	542	429917	1831823	1702	360	600
49	670	CASS/DAVIS	5841	395750	759656	2367	8222	4
49	690	CASTRO	751	461023	1361144	3327	1170	529
49	710	CHAMBERS	577	260437	285432	2538	710	143
49	730	CHEROKEE	6693	414715	1106988	3589	9213	17
49	750	CHILDRESS	1348	393692	614821	3188	4740	94
49	770	CLAY	2106	609034	786253	5418	4070	202
49	790	COCHRAN	285	271683	182501	1055	634	69
49	810	COKE	838	545517	394096	3346	1722	35
49	830	COLEMAN	2583	684762	1180833	7895	5087	274
49	850	COLLIN	6069	502403	1676323	4602	14069	355
49	870	COLLINGSWORTH	2112	502513	1068299	4427	6202	77
49	890	COLORADO	2589	441294	937230	4791	5720	149
49	910	COMAL	897	328825	518528	1788	2240	122
49	930	COMANCHE	2768	513725	845031	5122	5038	102
49	950	CONCHO	1137	587588	651963	3213	1740	252
49	970	COOKE	2748	473313	1111033	5883	5419	392
49	990	CORYELL	3101	583085	1301578	5727	7400	236
49	1010	COTTLE	1047	477442	650351	2521	4187	74
